id,body
eb1a0a9d-1091-48c6-8b28-f5cd6da20855,"How important is it to be able to research a bag online or in-store before checking it out, or making a decision? Please upload a screenshot that shows me where you tend to research, if you do."
eb1aafbe-241c-49ef-876c-1aad89f2c14d,"How would you deal with meals, snacks and drinks while traveling? What about other needs for sundries or other items while on business trips? What “pain points” did you experience around this while traveling?"
eb361e26-792e-4556-ad5e-5a1dae67bdf2,Has anything in your relationship with food and diet changed over time? Does food have more functional or more emotional benefits for you?  Is cooking a type of therapy for you?
eb36d9a8-363d-4536-b596-3a1788dab37e,"<p>Now, taking a look at all four once more, please select which design is most “modern”. Please explain your choice.</p>"
eb3c8189-7a83-43e5-819f-80b75778faa8,"<p>How did this experience come to be (e.g., was it planned or was it spontaneous)? For how long did you plan this experience before it happened? Who, if anyone, did you share it with?</p>"
eb48cf25-368e-4c82-aa94-4a3bcc994e8d,"How many luxury handbags do you own at the moment? Please take a picture of your actual collection of luxury bags.	"
eb5007db-56e4-4e49-a16c-eec8d40adcce,<p>Please take a picture of a typical breakfast on a workday and upload it here. Where do you prepare or purchase this? Why?</p>
eb5319fc-6c15-42d3-bcde-29a73f2d213c,"<p>Now think about one of your favourite experiences from the last couple of months. Describe it with comments and photos! What do you remember most? Who, if anyone, shared in the experience? How did it come to be (e.g., was it planned or was it spontaneous)? For how long did you plan it before it happened? What was the anticipation like?</p>"
eb54864f-3e50-42ae-8119-9a34b4069c9b,<p>几岁的狗最可爱？(At what age are puppies cutest?)</p>
eb5717da-f7a7-4c75-a358-b1a0b424ebfc,"On a scale of 1-10, how much do you know about The Fever? How does this compare to the other teams you follow?"
eb740d40-6073-4da7-8fe0-4fc9c271078f,¡Gracias por subir su selfie! Por favor revise el video adjunto antes de comenzar.
eb784f04-cbed-4184-a5ab-6565e10af1ad,"How do you feel about smartphones in general? Which features do you truly love and value the most - why? Please upload three screenshots to show me the top three things you do on your smartphone and for each, tell me what you love about those features."
eb8406c8-8c8e-40e8-8fa1-5a0113da68bd,"<p>Think for a minute about where you are going these days to dial into fashion and/or luxury. Upload a few screenshots of where you are discovering anything fashion related. This can include any social media, any blogs or website, shopping websites or editorial sources. Or pictures of your friends!</p>"
eb843975-a5fd-4d08-89e1-7140a1d048b4,"In general, how often would you say you go off campus to eat or drink? What typically makes you decide to go off campus to eat or drink? What time of day is it - and why do you want to leave campus? Has this changed this year compared to other years pre-COVID?"
eb847839-3092-43c2-bdc7-dc99c82d9d52,If Crispers were to partner with any other brand (in any category) which would be a good personality fit? Upload a screenshot of that partner brand and tell me why they’d be a good match!
eb90831c-c93d-40be-a8fb-3a8d4932d8a7,Is there anything (food or otherwise!) that would really help lower your stress level and brings more comfort to your school experience? What might that be? Upload a screenshot that brings your idea to life!
eb93c41a-d197-4c72-a2f1-57c7292b4671,Please pull some screen grabs or send photos that depict your state of health and wellness 1) BEFORE Covid and then 2) DURING Covid. Please explain how these images reflect your health and how the two are different (or the same). 
eb98e3ff-e1da-48dd-8ffb-127606e56564,Now show me what you chose for the gift! Upload a screenshot of the purchase (if you’re not yet ready to pull the trigger it’s ok if you just show us your shopping cart!) Why did you choose this item?
eb9c28ec-af36-452d-bbcb-c3bf8bda1e8d,Brushing my teeth makes me feel ________. 
eb9da94f-f7e0-4283-a2ba-e6d2ca2b42d5,<p> xbhndzcf</p>
eba47541-58b5-46ae-8163-602bb09e8f84,"<p>Did you do any research on SmartSweets either before or after you bought it for the first time? If so, where did you go to look up info?</p>"
eba77938-7e5a-4db3-b926-8593f42ae448,Is there anything (food or otherwise!) that would really help lower your stress level and brings more comfort to your school experience? What might that be? Upload a screenshot that brings your idea to life!
ebb991ca-f053-4513-b4bd-710a67b16754,"Thanks for uploading your selfie! The COVID quarantine has impacted American families, how we communicate with each other, bond, and deal with tension. How is your family different now from pre-Covid? What might change (vs. pre-Covid) moving forward, as things re-open? Is there anything you want to be different?  "
ebc64530-edfc-417b-970c-b3561f413a3b,"<p>When brands try to promote inclusivity, does it ever come across as inauthentic? If so, how?</p>"
ebd9dd5c-fac3-4561-8c54-4ee691270616,"IDEA ""J"" MANIFESTO: Next, here is a full-fledged ""manifesto"", or statement of what Nabisco stands for within this new idea about Baking for Better. Please tell me how (if at all) this changes or shifts your thinking about Nabisco! Does it make you curious to learn more? Does it make you more or less likely to feel positively towards Nabisco, and if so, why?"
ebec0f9b-9c9a-4739-af71-7d12fbf0feef,有没有什么服饰品类是您觉得平时购物中很难找到合身的款？如果有，请你告诉我们是哪个品类，为什么会比较困难？
ebec6e8e-28f8-401d-8de4-64828ab1dc9d,"What does a ""healthy"" breakfast and lunch look like to you?"
ebf24871-b63c-41db-828f-f22fa7f54518,What three adjectives would you use to describe the student body? Why?
ebf40aa8-865f-48c0-aa84-ee58f49cd2e1,"Have you done any in-office skincare treatments, or plan to in the future? How do you feel about these procedures? "
ebf5e014-cdd9-450b-a76a-167434f43fd4,"Now, I am going to list a series of technology products/services that Google offers:
Android, Duo, Contacts, Google Fi, Chromebook, Google Play, and Chrome browser.
Which of these are familiar to you? For each with which you’re familiar, what feeling/impression does it evoke?"
ec07086c-d7a8-4df3-b71f-2edf5c557d79,"<p>Parlons rapidement des retouches et ajustements&nbsp;: que pensez-vous du fait que parfois les Maisons de luxe vous proposent de faire retoucher le vêtement que vous achetez afin qu’il vous aille parfaitement&nbsp;? Est-ce que c’est plutôt quelque chose que vous appréciez, ou qui vous gêne, et pour quelles raisons&nbsp;? Est-ce le cas pour tous les types de vêtements (par exemple, pour une robe de soirée, une veste, un top)&nbsp;? Selon vous le tombé parfait devrait-il être le fruit d’une retouche ou de la coupe d’origine&nbsp;? Pourquoi, et pour quels vêtements ?</p>"
ec0a958f-6f48-4969-94c6-57e1edf4b434,"What handbag brands are “important” today? Upload a screenshot or take a picture of two or three examples. Do you personally shop these brands? Why or why not?	"
ec0bcfa6-1f5f-4a86-ab8f-5c6d2007cfe6,"Now show me a picture of yourself eating a snack brand that you choose to eat frequently. Give me a juicy, descriptive adjective that pops into your head when you think of this brand!"
ec11663f-0d1f-48e7-bebe-72301f7d129b,"<p>With each photo upload, please answer ALL of the following questions:</p><ul><li><p>What is it?</p></li><li><p>What day and time is it?</p></li><li><p>What made you make or purchase this?</p></li><li><p>What do you like about it?</p></li><li><p>What would you change about it (if anything)?</p></li><li><p>Is this a typical choice, or is this special in some way? Why?</p></li><li><p>If at home, tell me a bit about the environment or experience at your house! (eg: Are you busy? Is it calm where you are? Are you doing other things?)</p></li><li><p>If you bought it, tell me where, and a bit about where you are. What stands out either positive or negative? We want to experience this through your eyes!</p></li></ul>"
ec316689-0cf4-40ba-9cf0-d4188dd62b44,"<p>[VIDEO]: Please record yourself or ask a friend or family member to record you opening and experiencing the SmartSweets variety of your choice. Start by telling us which variety it is, why you chose it, where/how you purchased it, and your impressions of the packaging. Then, eat a piece and share your full response. Tell us what you enjoy about the taste, sweetness, flavor, texture, etc., as well as anything that’s disappointing or can be improved! Aim for a detailed description about 1-2 minutes long. We want to experience this through you so don’t leave out any details!</p>"
ec3ae368-7af5-451b-a1fc-8575eccb7547,"How will your spending priorities change as a result of Covid-19, if at all? "
ec418beb-8cda-4ac5-8b08-492bcc74bc3a,"Please take a close look at the fairlife Nutrition Plan bottle and record a video telling us what you find most appealing. Specifically, what product claims on the packaging are most important to you and why? What nutrition information is important and why? Please answer all of these questions in your video."
ec43bedd-ff22-4f41-a838-e459735994c8,<p>This is the first question of the second topic</p><p></p><p>EDIT</p>
ec56eaf3-659c-4b7e-a417-9c0dc2898ae5,"<p>Video confessional time! Please review the video guidance document (click <u><a href=""https://docs.google.com/document/d/1D8KGwWYIWL7W6Xc8hhVQQU23MhqHA5FRA9WVTnq1zbo/"" rel=""noopener noreferrer nofollow"">here</a>)</u> and click the links to review the video examples. Make sure you’re in a well-lit, quiet space, using the tripod. You may be wearing makeup, but keep it light so we can see your skin. Please keep wardrobe light and neutral as well. Turn the camera on, and talk about how your skin feels now. What changes have you experienced since a week ago? How do you like the formulas? Talk about each product and your experience using it.</p>"
ec65580f-cf8b-4110-8553-160e59dfe18f,How does sharing with your friends make you feel? Please upload an emoji to represent your feeling(s) and explain why you chose that emoji(s). 
ec69475a-35f2-4369-a5cd-0b1578f9c137,"Which social media platforms do you use specifically for basketball, like following your teams and favorite players, etc? For each one, please take a screenshot to show me how you use it."
ec69b0d8-2f06-4fd8-9c98-ee4f4fba36ea,"If Nabisco came alive as a person and showed up at a party, would it be

1.	The provocative one that stands out from the crowd

2.	The fun-loving one who makes everyone laugh

3.	The caring one that makes the shy people feel included

4.	The cheerleader who gets everyone to participate in karaoke 

5. Your description here...?"
ec6e69db-c80e-4517-93c8-36f3c81f565f,"Who is your favorite player on the team, and why? Where (if anywhere) do you go for news and information on her? Please upload a screenshot that shows me who it is and where you go for the latest news."
ec76bdca-83b4-41e9-9104-d9598fa8d770,Please share a couple of your most recent and most favorite Instagram or Facebook posts that you have posted. Is the way you’ve expressed yourself within these posts a reflection of the person you’ve become? Or are you hankering to create and share something different? 
ec7974a9-c7ba-4d07-a516-406575ef6b28,"Describe what the rhythm of your daily routine is like and how food, drinks and snacks fit into it! Do you eat the same meals in the same places every day or do you mix it up - and why?"
ec85c6f9-f848-4666-88cb-13f3cde2c82f,<p>Which of these designs feels the most “exciting? Why?</p>
ec9f46ea-d885-4ebb-8423-76571eadbd9b,"How have you handled gifting occasions that have called for luxury during this time? Where did you go, and what did you buy? What was missing? Please share screenshots!"
ec9f6d69-95ca-441c-81d2-231c9208bad9,<p>Would you consider the food and refreshment offering a solid perk offered by your company? Why or why not? How do you feel it compares to other similar workplaces? </p>
ecabd490-1cbd-4a0e-b843-25d57d11c51f,感谢您上传的自拍！在我们开始这次调研前，请先和我们介绍下你自己，比如您的工作/生活/家人，如果可以的话，请上传几张照片向我们展示您的个人爱好
ecb3f2ec-78b4-416b-b3b8-1c88f00d60c8,"Now, today, considering all you’ve lived thru during the past 9-12 weeks, what would you tell your former self about those greatest concerns you mentioned in the previous answer?"
ecc50e3e-8574-47ce-b782-8cc1f794a0fb,"Please upload the emoji and/or any relevant screenshots you would choose to represent the QUALITY of what is offered through workplace dining and answer the following: How is the quality of the food and drink offered? Think about choices, presentation, creativity, overall appeal. What is strong? What could be improved?"
ecc54015-de55-4ba9-befe-8c3e1b9a8c9f,<p>Many people had to give up an experience they had planned before Covid came along in early 2020. Which was the most difficult for you to give up/cancel? Why?</p>
ecc9aa51-8329-409f-988c-202e801bf272,"Thanks for uploading your selfie! What are 3 words you’d use to describe yourself and your lifestyle? What are your passions, goals, and interests? Please include relevant screenshots!"
eccb0608-ca77-4614-8735-98772b511fb9,What are three adjectives you would choose to describe the culture at your organization?
eccd3c88-2c59-4fe9-8569-b1bb7d9d6cd6,"<p>Please read the Superkind Product Guide that was in the box (download by clicking <a href=""https://drive.google.com/uc?export=download&amp;id=1-73bIofP4y6vZRJyg87p49zXX8aLNOtz"" rel=""noopener noreferrer nofollow"">here</a>). What do you think of the line, now that you’ve read this? Does it help you understand the benefits, ingredients, etc? Is it clear and easy to understand? Does it make you more or less excited to try the line? Between the terms “sensitized” and “reactive”, which do you think applies to your skin?</p>"
ecd23abe-bdca-4046-9b95-04f755673742,"<p><em>[Shopping at website #1: lululemon.com]</em></p><p><strong><u>Screen Recording Activity #1:</u></strong> Please review the questions below before beginning this activity on your phone. When you have reviewed the questions and are ready to begin, please start a screen recording video (MAKE SURE TO TURN THE MIC ON!) and head to <a href=""https://lululemon.com/."" rel=""noopener noreferrer nofollow"">https://lululemon.com/.</a> Please talk to me and tell me what you are feeling at each step of the way. Don't forget to look at pants! When you are done, please stop your screen recording video and share it here.</p><p>&nbsp;</p><p>Please answer the following questions about lululemon’s website in your screen recording video:</p><p></p><p>1. What are your first impressions? Where do you go first and why?</p><p></p><p>2. What draws you in (if anything)? What are you feeling?</p><p></p><p>3. How easy is it to find what you're looking for?</p><p></p><p>4. Look at pants. What do you like? Not like?</p><p></p><p>5. Overall, how you feel on this site? How does it compare to other sites where you shop for clothes? Anything you don't like? Why?</p>"
ecdf019c-0d92-4771-b418-6db40fa480ef,<p>What is your zip code?</p>
ece12d2f-2bd7-4a82-84c8-d2905c6bd34f,"What do you like (if anything) about staying up to date on celebrity news? Show me where you go to get your fill or fix for this! In addition, can you describe why and share a news story, social media post, or image that reflects your passion?"
ece9b921-ffb2-4463-b4b6-a151aa6c1525,"For this last part, your moderator will share the prices for these leggings with you. Once you know the price, on a scale of 1-5 (with 5 being strongest), how interested would you be in purchasing? Tell me why you chose that number. Finally, your moderator will share the brand name and ask you to check it out online, to see if that has any bearing on your opinion!"
ed1dbcb3-020a-43ba-bdc4-66b661d59cc6,How important is coffee or tea to you in the morning (or throughout the day)? Where do you get it? Do you like the options available at work? Why or why not? Take a picture or upload a screenshot to bring this to life!
ed1f284d-3ebf-419f-bb90-15818e04f6be,What products and services (if any) are missing from your life right now that you are craving? Why? Please upload any screenshots or pictures that bring this to life!
ed1fe484-2d87-47c5-b8f5-9e63369de22d,"If the brand were to choose a celebrity endorser, who would you most enjoy seeing eat and promote their enthusiasm for Crispers?"
ed217dbe-abe3-406e-9763-9f3222015118,"How about gifting? Have you ever been gifted a luxury bag? If so, who does the gifting? Do you tend to drop hints or specify what you would like in advance? If so, how do you do that?"
ed2be1a1-084d-4050-9894-2820bcac9453,"If you prefer to shop lululemon ONLINE: 

Now think specifically about a lululemon product you have browsed online and tell us about your experience regarding fit. Please feel free to detail either great fit experiences and/or less than great fit experiences (or both!). "
ed3dc363-27e5-45d5-9553-34a867762ace,"When is the most optimal time to consume a protein drink?
"
ed44d2af-5d94-49d2-a586-553f8dbad42f,How has communication with your student’s school changed during this time (if at all)? Is it more or less frequent? Has it improved?
ed476a34-09cc-4634-9490-a234165f2a60,"<p>When shopping online, how do you feel about the virtual-try-on feature that some makeup shopping sites offer? Is it helpful to determine if a shade match will be correct? Why or why not?</p>"
ed576114-5986-481b-b300-0bf9ae4550e6,Which cloud-based communication platforms are highest on your radar at the moment (if any)? Where do you tend to see these companies discussed or advertised?
ed579ded-93a9-47ff-a3c6-f09635cb9b58,Please upload the emoji and/or any relevant screenshots you would choose to represent the VALUE  of what is offered through campus dining and answer the following: How do you feel about the meal plan you chose and what it offers? What value does it give you? 
ed632323-a3c3-43dd-a938-dc82eab1a8d6,"<p>Take pictures of any branded franchises that exist on your campus today (i.e., coffee shops, fast food etc.) and tell me:</p><ul><li><p>DO you ever frequent them,  why or why not?</p></li><li><p>Are you satisfied with the branded franchises you have now or are there others you’d be delighted to see?</p></li></ul>"
ed6680f4-5a74-4bbf-8e50-8729dafa8e13,"If you could eat cereal more than you do now, what would it need to do differently? What other forms should it come in? What other times of the day could you see yourself enjoying it? Please upload pictures of your ideas or examples"
ed68e955-50b5-4024-99f8-d628c6e80b8d,"Besides The Fever, do you follow other WNBA teams? If so, which ones and why? Upload any relevant screenshots!"
ed6ba4a1-e37e-4be3-8356-f24371e91329,<p>[店铺#1: lululemon] 您在模拟购物时选择了哪件产品？你觉得什么原因让你觉得物有所值？</p>
ed71570d-c61f-4fa5-9770-001dfc783089,"<p>Please describe what exactly was offered (before Covid) in terms of coffee, tea, vending machines, a cafe/cafeteria, chains (such as Starbucks or Chick-Fil-A) or a convenience store. Please upload pictures that represent the parts that you used to purchase and consume most often!</p>"
ed8269a9-26f8-49fc-824f-676fdc70ae0a,"Knowing that the dining service styles will need to change, what will you expect to see in terms of the way the food on campus is prepared and served? What are your chief safety concerns? Are there any protocols you expect to see in place?"
ed90da2f-2996-4efe-bc85-b5f164bc1150,"When you think about it, which criteria or factors are important when you’re deciding on a new handbag? Why? "
ed946f01-b978-415c-ab7d-4bde608e6440,NIGHT. Snap a picture of whatever you eat later at night and answer the following FOR EACH PICTURE: What time is it and where are you? Why did you choose that place? Alone or with friends? What are you eating or drinking? What was great – or what could be better? Anything else you wish was more easily available? Snacks and drinks count too! Please capture pictures of EVERYTHING.
ed9b2462-dcec-4b84-8ada-8b60b0cb6596,"What (if anything) has been the silver lining in the Covid crisis for you, personally?"
edc043fc-6c6b-4b6d-a04f-58412f1cfe15,"<p>Take pictures of any branded franchises that exist on your campus today (i.e., coffee shops, fast food etc.) and tell me if you ever frequent them, and why or why not. Are you satisfied with the branded franchises you have now or are there others you’d be delighted to see?</p>"
edc24390-5d3a-48ec-970e-01697976a948,"If you prefer to shop lululemon ONLINE: 
 
What drives you to purchase online (Covid aside)? What prevents you from browsing/purchasing online (if anything)? How does this compare to your experiences with other brands? What prevents you from visiting a store to try something on (if anything)?"
edc369df-e088-47e8-b37a-86c31efb47be,"If you could choose one or more things, what would you change or experiment with to make your home more relaxing, exciting, effortless to maintain or easy to entertain in?"
edc92e75-74b8-435a-a33a-dabf0d919152,"<p><em>[Store #2]</em> What, if anything about this experience impacts <strong>your perception of the brand</strong>?</p>"
edccc8ff-32fb-4eac-bac4-8d2d2136e176,"When thinking about the latest culinary trends (i.e., raw, plant-based, keto, flexitarian, etc.), what do you hear your friends are into? What are you dialed into? "
edfc955e-3fd8-4c9e-9c17-5036ee3d6871,<p>你平时会做些什么来靠近你心中理想女性的状态？可以是一种习惯，某种仪式，你最关心的事情，或者小嗜好？请用图片和我们详述！</p>
ee05d24d-d008-4114-927b-ce6d79a75446,"<p><em>[Store #1: lululemon]</em> When you're in-store, how do you determine if items deliver on the attributes you look for (i.e. the ones you mentioned earlier in the study)?</p>"
ee0e6fa3-afbd-4a9c-a3b6-aeecf433bca2,"Think about “life before COVID”. What activities do you miss the most? What are the first things that come to mind? This can involve anything… people, places, things."
ee103f50-22b4-41f0-b954-b8678b6fb6dd,Thanks for uploading your selfie! Before we dive in we'd like to learn a little bit about you. Please upload a few screenshots or pictures that tell me about your interests!
ee1079db-9690-4ae3-9d30-9e5c58762b7d,您是否仍然希望疫情隔离期间品牌仍然有相同程度的线上联系？您认为品牌在交流中还会提到新冠肺炎吗？为什么或者为什么不呢？
ee1ca2d5-bcfb-446d-834e-7e85f39aed78,"Have you tried any personalized beauty recommendations (e.g. customized products, skin matching tools, virtual try-on tools, etc)? If so can you show us the products or talk about the experiences? Do you think it’s something that you imagine doing more of in the future? Why or why not?"
ee274810-5d9b-4966-b8d5-42b74fd02d74,Where do you go on your phone to download apps & games? How often do you visit the app store on your phone? When and why do you visit it?
ee27ff75-8afc-4d16-881c-19e654afe81b,"AFTERNOON. Is this your usual afternoon food routine? If not, where else do you eat in the afternoon? What else do you eat? What do/don't you like about it?"
ee28c813-d758-400b-a3cf-f2ea3cad5cf0,"<p>Are any of these areas of particular relevance to you as a woman, a global citizen, an employee, or manager? Please describe!</p>"
ee2adbb4-811a-46e4-be79-f9c9ee093971,"In this “next normal”, when more employees return to your workplace, do you have specific concerns about safety? Please describe – and upload screenshots or pictures to show me what you mean (the more specifics the better!) "
ee33dbfd-c76b-4c01-bb5c-17184de05589,"AFTERNOON. Is this your usual afternoon food routine? If not, where else do you eat in the afternoon? What else do you eat? What do/don't you like about it?"
ee3464ca-8656-4106-bb95-91b65bd97aa3,"Next, please give us a video tour of your fridge and your pantry! I want you to narrate by describing what food you have on hand on this particular day, what food means to you in the course of daily life, and what items might be on your mental list to purchase during your next grocery stock-up. As you are narrating this, please comment on anything that has changed in terms of your relationship with food in the past two years, and how you think your choices could shift in the year to come!"
ee3812ea-99e9-4445-b27a-c02bc601d18b,"What (if anything) has been the silver lining in the Covid crisis for you, personally?"
ee3d9d38-8421-487f-859e-e97be68f6558,"Think for a minute about how you tend to discover athleisure/activewear looks you love. Upload a screen recording that shows me a typical journey if you were looking for a new piece of athleisure/activewear – like a sports bra or leggings (i.e., do you browse IG, shopping sites, etc.). Please talk me through each step of the process as you record!"
ee3eed26-95be-4811-b749-44e2e5cb09d7,"Take pictures of any branded franchises that exist on your campus today (i.e., coffee shops, fast food etc.) and tell me if you ever frequent them, and why or why not. Are you satisfied with the branded franchises you have now or are there others you’d be delighted to see?"
ee463bef-9545-4858-9459-17d586ab6875,"<p>O que te faz lembrar dessa experiência? Você pegou uma lembrança da experiência, você vê fotos dela nas redes sociais, certa época do ano te faz lembrar, uma certa música, uma certa pessoa, um certo alimento, uma certa peça de roupa ou algo assim?</p>"
ee469d99-4313-4220-aa68-fd804eb7862a,"Where and how would you want this information delivered to you (email, social media, online advertisements, word of mouth, in-store, etc.)? "
ee4b2bbd-5009-40f6-8f59-c621c3025fb3,"Here’s a little assignment! Imagine you need a new serum. Please record a screen recording video as you go to websites and talk us through your thought process in researching and choosing a product to buy.  
* Please make sure to turn on your audio for the screen recording before you start talking!"
ee5a4559-7074-4844-ae8b-fca6aa43eef8,"VIDEO POST: Please put on an athletic apparel outfit in your wardrobe that you feel does not fit you the way you wish it would, and then have a household member (or prop up your phone) film you describing the following: What brands are the pieces? What are the fabrics (have you ever checked)? What does it feel like? Why does it bother you… how does it fall short? Has it always fit poorly? Did you try it on before purchasing?"
ee6120a6-1a17-4c7f-a8ff-fb5614e3fd99,"In this “next normal”,  when it comes to your school’s dining program specifically, think for a moment about what they can do to help you be most efficient and effective in meeting your academic and experiential goals. What advice can you give them in terms of creating environments or solutions for you?"
ee7d1fda-51a1-4263-8134-3ff066f9a715,"Let’s talk more about your Consumers Energy bill. When you get your bill, is there anything specific you look at besides the amount due? If you're willing, we'd like to see an example of some of the things you look at on your energy bill. Please take a screenshot of one of your bills to show us what parts you typically look at. Feel free to black out any personal information. "
ee904bfd-a365-4201-aad9-3617dd75dabb,"If you are still considering options for business communication solutions, what constraint or hesitation is holding you back? "
ee93fad8-6d29-4c7a-bbbd-77e83f774297,"Imagine walking into the cafeteria and seeing 4-6 food hall style stations students could visit for a variety of options. Ideally, what would those stations be offering? Why? (Anything goes! I.e., ethnic food, make-your-own, grill, salad, etc.!) Please include screenshots that help illustrate your ideas."
ee950769-47ee-4b22-ba88-234693b4e777,"MORNING. 6 am – 12 pm Snap a picture of your breakfast (if you have any!) and any morning refreshments or snacks and answer the following FOR EACH PICTURE: What are you eating or drinking? (How is/was it?) Where are you and what time is it? Are you alone or with friends? Please capture pictures of EVERYTHING.

"
ee995f24-2689-4eda-9fc5-e918b107e144,What does inclusive sizing mean to you – what exact range of sizes?
ee9a33d1-964e-4e48-a470-d7dc92488244,"Where does this online journey begin? If a meal, recipe, occasion are inspiring the purchase, please give us details. If you’re shopping just to have it in the fridge, let us know that too. Do you check inventory levels, take requests/preferences from household members, make a list...?"
ee9a9b59-8d61-4812-87bb-d24bb599c560,What is your absolute favorite food option that is offered on campus? Please upload a screenshot of this. What do you like about it?
eeb36f40-6fd6-4230-acc2-467c6f99acfc,"<p>We find that life events cause women to search for new products (examples include: pregnancy, babies, adolescents in the home, illness, first signs of aging like grey hairs, lines, changing skin, jobs that require travel, pandemic Zoom meetings, etc). Can you relate to this? If yes, please provide examples of where you went to for advice on products to fit your specific needs/concerns at that time.</p>"
eeb79b34-98d7-424a-bce5-ff797fb25469,"Think about an average day – what device do you use the most, and what are you doing? Think about the top three things you do on the device you use most often. If your most-used device is your smartphone, please take three screen recording videos showing me the top three ways you spend time on your smartphone, whether it is research, shopping, games, music, talking, chatting, looking at videos, etc. Please narrate each video and tell me what you’re doing each step of the way. (Make sure your microphone is turned on so I can hear you!) If your most used device is not your smartphone, just have someone record three videos of you using your most-used device the top three ways you spend time on that device as you go about your tasks. Please narrate each video and tell me what you’re doing as you go along. "
eeb88c03-4fdc-4ce3-af98-bf99ea3b53ce,"Describe what the rhythm of your daily routine is like and how food, drinks and snacks fit into it! Do you eat the same meals in the same places every day or do you mix it up - and why?"
eec40dd1-d548-49a4-a946-6e3e845d72e4,<p>T2 Add Question</p>
eec589f2-4bb8-4d1b-acab-8137ea1139e9,<p>What is your absolute favorite food option that is offered On-campus <strong>and</strong> what is your favorite food option offered Off-campus (could be home or abroad)? Please upload a screenshot of both. What do you like about it? Why is it important to you?</p>
eed255d7-22ab-4c1b-8bd2-55cfa1d1f444,What role could signage or newsletters or social play in communicating what is available on campus? How would you like your school’s dining service program to communicate any changes or new options to you?
eedab274-a5d4-4733-a954-1d74830ee584,"Do you buy any kind of other merchandise from your favorite luxury handbag brands? Why or why not?	"
eee448f0-4099-4b7f-98a0-944650653fa6,"Reflect for a minute on who or what (sources of influence) matter to you most. Who/what influences you in general? Who/what influences the way you see the world/think about things? What about the decisions you make, and in what way?"
eeef2ebd-6ec8-45a4-bd84-482bd1cb6f8b,<p>What are some of your favorite places to shop for furniture?</p>
eeef5c09-67f0-405e-8378-1e4e4f37a017,"Wie verändert die Einführung dieses erweiterten Sortiments Deine Wahrnehmung von lululemon, wenn überhaupt?"
eef27476-eb8c-4bf2-bc42-4fe45429be4d,"Do you feel the same way about buying ​fresh chicken​ as you do about ​buying frozen​ chicken? Please upload an photo, meme, or screen shot that helps bring this to life. "
ef01f8ec-2291-49f6-868b-cf4a72a2f81d,What are your non-Covid worries and how has Covid made them worse? Add a picture or screenshot or emoji that brings this to life.
ef04809e-4ee2-40de-9808-d6d160dd44bd,"<p>여러분이 이 문장을 완성시킨다면, 빈 칸에 어떤 형용사를 적으시겠습니까? 여러분의 창의성을 마음껏 발휘해주세요!</p><p></p><p>“ 나는 __________________하게/ 있게 보이고 싶다.” (강하게, 섹시하게, 우아하게, 균형 있게, 여유롭게 등등) 이 형용사를 적으신 이유를 설명해주세요.</p>"
ef164333-ae0d-424a-bd0c-be57f3bfe989,<p>请找到一个可爱的小狗视频并将其发布在这里。告诉我您对这只小狗的可爱之处！(Please upload a cute puppy video here. Why do you find this to be cute?)</p>
ef1b63a8-0576-4a06-ac98-4286a56306c3,<p>What is your current employment status?</p>
ef1d92ed-3caa-4ac2-be00-08c0e58da4e5,现在我们换一下思维，想一想你曾经买过非常不合身的衣服，告诉我们哪些地方不合适？在你试穿的时候，有哪个标准或者感觉会让你彻底放弃这件衣服？
ef2897d3-1c85-4273-9853-d4398306f18d,"How does The Fever communicate with you? (Email newsletter, advertising, mailings, social media, etc). What do you actually pay attention to, and why? "
ef2d4045-0298-4580-af0c-3bc241d39a7e,"<p>Have you tried Against the Grain’s gluten-free breads? Why or why not? If you have tried them, what did you like or dislike about them?</p>"
ef326be5-0276-40fa-a926-f7e8b610b97e,"<p>Have you personally used a delivery app like UberEats, DoorDash or GrubHub lately for fast food delivery? Tell us more - when, from where, and why did you decide on delivery?</p>"
ef356117-be75-4916-b22e-997be3bb0315,"<p>Please upload the emoji/screenshots (or word, gif, meme, short video) you would choose to represent the CONVENIENCE of what is offered through campus dining and answer the following: How convenient is campus dining? Think about accessibility, hours of operation, wait times/lines, use of technology to facilitate efficiency. What is strong? What could be improved?</p>"
ef371c7d-5a5e-41a2-975f-0944bd01ae39,Is there any way the decor or atmosphere could be improved at school? Upload a screenshot of the kind of vibe you would love to see - or elements you would like to see added!
ef424c9d-4731-4975-a85f-85ca980dcc91,"Next, are there any new apparel brands that have recently become favourites or are you still loyal to the same ones? Please upload a screenshot that represents an apparel brand you’re loving and tell me why. (i.e., fit, style, the brand personality, etc.)!"
ef4e9030-5bdd-4f82-b0ff-f5cade4613b7,<p>What sort of terrain or habitat do you frequent during your visits?</p>
ef59fb0c-518b-46c4-be91-f37aef88ec82,This country is experiencing a mental health crisis as never before. What could your workplace do or provide to you that would buoy you up emotionally and mentally to face your responsibilities with more inspiration and motivation?
ef5cf8c7-929c-4948-9135-176e7aa2ccaf,"Are you aware of the food service at your new sister hospitals (Evanston and Northwest)? If so, what is your impression of it? What have you heard? How would you expect it to be different?"
ef5dcadf-bc7a-4952-a7ba-37611bc20dab,<p>What three adjectives would you use to describe the student body at your school? Why? Upload a picture that conceptually represents the vibe at your school and describe what makes your school culture unique!</p>
ef5fbb3d-de88-4649-a601-02097b4be490,What smartphone do you think you will get next? Why?
